City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Annandale,VA,Northern Virginia Community College,ACC 212,Principles Of Accounting II,MGMT 2300,Financial Accounting In The Digital Age,,,,Northern Virginia Community College
Syracuse,NY,Onondaga Community College,BUS 105,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Onondaga Community College
Middletown,NY,Orange County Community College,ACC 153,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,MGMT 2300 (4 cr),01/01/2024,01/01/2027,SUNY Orange County Community College
Providence,RI,Providence College,ACC 203,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Providence College Undergraduate
Brisbane,QLD,Queensland University Of Technology,BSB110,Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Queensland University Of Technology
Sacramento,CA,Sacramento City College,ACCT 301,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Sacramento City College
Jersey City,NJ,Saint Peter's University,AC-151 + AC-152,Principles Of Accounting I + Principles Of Accounting II,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,Saint Peter'S University Undergraduate
Sparkill,NY,Saint Thomas Aquinas College,ACCT 101,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Saint Thomas Aquinas College Undergraduate
San Jose,CA,San Jose State University,BUS1 + BUS1,20 Financial Accounting + 21 Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,San Jose State University
Dallas,TX,Southern Methodist University,ACCT 2301,Introduction To Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Southern Methodist University Undergraduate
Manchester,NH,Southern New Hampshire University,ACC201,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,MGMT 2300 (3cr),05/01/2023,05/01/2026,Southern New Hampshire University Online Fall
Canton,NY,St Lawrence University,ACC 203,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Saint Lawrence University
Saint Bonaventure,NY,St. Bonaventure University,ACCT-201,Intro To Financial Acct,MGMT 2300,Financial Accounting In The Digital Age,,,,St. Bonaventure University
Stony Brook,NY,Stony Brook University,ACC 210,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,SUNY Stony Brook Undergraduate Bulletin And Course Descriptions Spring
Geneseo,NY,Suny College At Geneseo,ACCT 102 + ACCT 103,Introduction To Financial Accounting + Introduction To Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,SUNY Geneseo Undergraduate
Oswego,NY,Suny College At Oswego,ACC 202,Principles Of Accounting II,MGMT 2300,Financial Accounting In The Digital Age,,,,SUNY Oswego Undergraduate
New Paltz,NY,Suny New Paltz,BUS201,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,SUNY New Paltz Undergraduate
Suffern,NY,Suny Rockland Community College,ACC 102,Principles Of Managerial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,SUNY Rockland Community College
Syracuse,NY,Syracuse University,ACC 151,Introduction To Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Syracuse University Undergraduate
Fort Worth,TX,Tarrant County College,ACCT 2301,Principles Of Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Tarrant County College
College Station,TX,Texas A & M University,ACCT 209,Survey Of Accounting Principles,MGMT 2300,Financial Accounting In The Digital Age,,,,Texas A & M University College Station
Bryan,TX,Texas A & M University Health Science Center,ACCT 209,Survey Of Accounting Principles,MGMT 2300,Financial Accounting In The Digital Age,,,,Texas A & M University College Station
Galveston,TX,Texas A & M University-Galveston,ACCT 209,Survey Of Accounting Principles,MGMT 2300,Financial Accounting In The Digital Age,,,,Texas A & M University College Station
Findlay,OH,The University Of Findlay,ACCT 220 + ACCT 221,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,University Of Findlay Undergraduate
Missoula,MT,The University Of Montana,ACTG 201 + ACTG 202,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,The University Of Montana Missoula
Missoula,MT,The University Of Montana - Missoula College,ACTG 201 + ACTG 202,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,The University Of Montana Missoula
River Grove,IL,Triton College,ACC 101,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Triton College
Chicago,IL,Triton College - Intl Union Of Operating Engr Local 399 Trning Fac.,ACC 101,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Triton College
Troy,AL,Troy University,ACT 2291,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Troy University Undergraduate
Dothan,AL,Troy University - Dothan Campus,ACT 2291,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Troy University Undergraduate
Montgomery,AL,Troy University - Montgomery Campus,ACT 2291,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Troy University Undergraduate
Phenix City,AL,Troy University - Phenix City Campus,ACT 2291,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Troy University Undergraduate
Troy,AL,Troy University-Online,ACT 2291,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Troy University Undergraduate
Buffalo,NY,"University At Buffalo, State University Of New York",MGA 201LR,Introduction To Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,MGMT 2300 (3cr),05/01/2023,05/01/2026,SUNY University At Buffalo Undergraduate
Akron,OH,University Of Akron Main Campus,6200:201,Accounting Principles I,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of Akron Undergraduate
Berkeley,CA,University Of California-Berkeley,UGBA 102A,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of California Berkeley
Storrs,CT,University Of Connecticut,ACCT 131 + ACCT 200,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,University Of Connecticut Undergraduate
Groton,CT,University Of Connecticut-Avery Point,ACCT 131 + ACCT 200,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,University Of Connecticut Undergraduate
Hartford,CT,University Of Connecticut-Hartford Campus,ACCT 131 + ACCT 200,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,University Of Connecticut Undergraduate
Stamford,CT,University Of Connecticut-Stamford,ACCT 131 + ACCT 200,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,University Of Connecticut Undergraduate
Waterbury,CT,University Of Connecticut-Waterbury Campus,ACCT 131 + ACCT 200,Principles Of Financial Accounting + Principles Of Managerial Accounting,MGMT 2000 + MGMT 2300,Management Elective + Financial Accounting In The Digital Age,,,,University Of Connecticut Undergraduate
College Park,MD,University Of Maryland-College Park,BMGT220,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of Maryland College Park Undergraduate
Amherst,MA,University Of Massachusetts-Amherst,ACCOUNTG 221,Principles Of Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of Massachusetts Amherst Course Descriptions
Durham,NH,University Of New Hampshire-Main Campus,ADMN 502,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of New Hampshire Undergraduate
Columbia,SC,University Of South Carolina Columbia,ACCT 222,Survey Of Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of South Carolina At Columbia Undergraduate
Burlington,VT,University Of Vermont And State Agricultural College,BSAD 060,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of Vermont Undergraduate
Burlington,VT,University Of Vermont And State Agricultural College,BSAD 065,Fundamentals Of Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,University Of Vermont Undergraduate
Staten Island,NY,Wagner College,AC 101,Financial Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Wagner College Undergraduate And Graduate
Raleigh,NC,Wake Technical Community College,ACC-120,Principles Of Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,MGMT 2300 (4cr),05/01/2023,05/01/2026,Wake Technical Community College
Chestertown,MD,Washington College,BUS 112,Introduction To Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,,,,Washington College
Ann Arbor,MI,Washtenaw Community College,ACC 122,Principles Of Accounting II,MGMT 2300,Financial Accounting In The Digital Age,,,,Washtenaw Community College
Saratoga,CA,West Valley College,ACCT 010,Financial Accounting,MGMT 2300,Financial Accounting In The Digital Age,MGMT 2300 (4cr),09/01/2023,09/01/2026,West Valley College
Springfield,MA,Western New England University,BIS 102,Problem Solving With Business Tools,MGMT 2300,Financial Accounting In The Digital Age,,,,Western New England University
Westfield,MA,Westfield State University,ACCT 0104,Principles Of Accounting I,MGMT 2300,Financial Accounting In The Digital Age,,,,Westfield State University Undergraduate
Worcester,MA,Worcester Polytechnic Institute,BUS 2060,Financial Statements For Decision Making,MGMT 2300,Financial Accounting In The Digital Age,MGMT 2300 (3 cr),01/01/2024,01/01/2027,Worcester Polytechnic Institute Undergraduate
