City,State,Institution,Transfer Course ID,Transfer Course Name,RPI Course ID,RPI Course Name,Note,Begin,End,Transfer Catalog
Fredonia,NY,Suny At Fredonia,ENGL 296,American Identities,IHSS 2000,Interdisciplinary Studies Elective,,,,SUNY Fredonia General
Delhi,NY,Suny College Of Technology At Delhi,HUMN 240,History Western Architecture,IHSS 2000,Interdisciplinary Studies Elective,,,,SUNY Delhi College Of Technology Course Descriptions Summer
Throggs Neck,NY,Suny Maritime College,HUMN 202,World Literature And Culture II,IHSS 2000,Interdisciplinary Studies Elective,,,,SUNY Maritime College
Schenectady,NY,Union College,SRS 200,Sophomore Research Seminar,IHSS 2000,Interdisciplinary Studies Elective,,,,Union College
Edmonton,AB,University Of Alberta,CLASS 294,"Ancient Science, Technology, And Medicine",IHSS 2000,Interdisciplinary Studies Elective,,,,University Of Alberta
Boston,MA,University Of Massachusetts-Boston,HONORS 291,Honors Topic In Arts,IHSS 2000,Interdisciplinary Studies Elective,,,,University Of Massachusetts Boston Undergraduate
Durham,NH,University Of New Hampshire-Main Campus,GEOG 560,Natural Hazards And Human Disasters,IHSS 2000,Interdisciplinary Studies Elective,,,,University Of New Hampshire Undergraduate
Durham,NH,University Of New Hampshire-Main Campus,NURS 450,"Making Babies: Technology, Nature, And Social Context",IHSS 2000,Interdisciplinary Studies Elective,,,,University Of New Hampshire Undergraduate
Salt Lake City,UT,University Of Utah,ETHNC2550,African American Experiences,IHSS 2000,Interdisciplinary Studies Elective,,,,University Of Utah
Orlando,FL,Valencia College,HUM 2250,20Th And 21St Century Humanities,IHSS 2000,Interdisciplinary Studies Elective,,,,Valencia College
